1210831	¿·½½ÄÅÀîÄ®Ãæ±û¡Êµì£²¡Ë¡ö	4333	14153	201105121300	201902071200
1210832	¿·½½ÄÅÀîÄ®Ãæ±û¡ö	4333	14153	201902071200	
1210930	±«ÎµÄ®¥Õ¥·¥³¥¦¥ê¥¦¡Êµì¡Ë¡ö	4339	14153	200207291200	201105121300
1210931	±«ÎµÄ®¥Õ¥·¥³¥¦¥ê¥¦¡Êµì£²¡Ë¡ö	4339	14153	201105121300	201805031200
1210932	±«ÎµÄ®¥Õ¥·¥³¥¦¥ê¥¦¡ö	4339	14153	201805031200	
1220000	Í¼Ä¥»Ô¼ãºÚ	4302	14158	199604011200	
1220020	Í¼Ä¥»ÔÀ¶¿åÂôµÜÁ°Ä®¡ö	4300	14201	200603011200	201010051200
1220070	Í¼Ä¥ÄÌÊó½ê	4302	14158	196310019999	197804019999
1220100	´ä¸«Âô»Ô£µ¾ò	4313	14147	194799999999	
1220120	´ä¸«Âô»ÔÈ·¤¬µÖ¡Êµì¡Ë¡ö	4312	14147	200603011200	202207011200
1220121	´ä¸«Âô»ÔÈ·¤¬µÖ¡ö	4312	14147	202207011200	
1220130	´ä¸«Âô»ÔËÌÂ¼ÀÖÀî¡Êµì¡Ë¡ö	4316	14142	200405261200	201105121300
1220131	´ä¸«Âô»Ô·ªÂôÄ®ÅìËÜÄ®¡Êµì¡Ë¡ö	4307	14145	200207291200	201105121300
1220132	´ä¸«Âô»ÔËÌÂ¼ÀÖÀî¡ö	4316	14142	201105121300	
1220133	´ä¸«Âô»Ô·ªÂôÄ®ÅìËÜÄ®¡Êµì£²¡Ë¡ö	4307	14145	201105121300	201603291200
1220134	´ä¸«Âô»Ô·ªÂôÄ®ÅìËÜÄ®¡ö	4307	14145	201602191200	
1220160	ËÌÂ¼ÀÖÀî¡Êµì¡Ë¡ö	4316	14142	200207291200	200405261200
1220200	Èþ±´»ÔÀ¾£´¾ò	4320	14151	199604011200	200011301200
1220201	Èþ±´»ÔÀ¾£µ¾ò	4320	14151	200011301200	
1220220	Èþ±´»ÔÀ¾£³¾ò¡ö	4320	14151	200603011200	
1220330	»°³Þ»Ô¼ã¾¾Ä®¡ö	4315	14152	200207291200	201105121300
1220331	»°³Þ»Ô¹¬Ä®¡ö	4315	14153	201105121300	
1220630	ÆîËÚÄ®±ÉÄ®¡Êµì¡Ë¡ö	4304	14139	200207291200	201105121300
1220631	ÆîËÚÄ®±ÉÄ®¡ö	4304	14139	201105121300	
1220720	Í³¿ÎÄ®¿·¸÷¡ö	4300	14147	200603011200	
1220830	Ä¹¾ÂÄ®Ãæ±û¡Êµì¡Ë¡ö	4301	14142	200207291200	201105121300
1220831	Ä¹¾ÂÄ®Ãæ±û¡ö	4301	14142	201105121300	
1220930	·ª»³Ä®¾¾É÷¡Êµì¡Ë¡ö	4303	14147	200207291200	201105121300
1220931	·ª»³Ä®¾¾É÷¡ö	4303	14147	201105121300	
1221020	·î·ÁÄ®±ß»³¸ø±à¡ö	4321	14140	200603011200	
1250000	»ÎÊÌ»ÔÅì£¶¾ò¡Êµì¡Ë	4411	14224	199604011200	201910301200
1250001	»ÎÊÌ»ÔÄ«ÆüÄ®	4407	14236	199407151200	
1250002	»ÎÊÌ»ÔÅì£¶¾ò	4411	14224	201910301200	
1250021	»ÎÊÌ»ÔÅì£³¾ò¡ö	4411	14224	200606201200	
1250100	Ì¾´ó»ÔÂçÄÌ	4421	14228	199604011200	
1250120	Ì¾´ó»ÔÀ¾£µ¾ò¡ö	4422	14227	200606201200	
1250130	Ì¾´ó»ÔÉ÷Ï¢Ä®¡Êµì¡Ë¡ö	4418	14225	200207291200	201105121300
1250131	Ì¾´ó»ÔÉ÷Ï¢Ä®¡ö	4418	14225	201105121300	
1250170	Ì¾´óÄÌÊó½ê	4422	14227	195905019999	999999999999
1250220	ÏÂ´¨Ä®À¾Ä®¡ö	4401	14225	200603011200	
1250330	·õÊ¥Ä®ÃçÄ®¡Êµì¡Ë¡ö	4406	14222	200207291200	201105121300
1250331	·õÊ¥Ä®ÃçÄ®¡ö	4406	14222	201105121300	
1250620	²¼ÀîÄ®ËÌÄ®¡ö	4419	14239	200603011200	
1250720	Èþ¿¼Ä®À¾Ä®¡ö	4429	14221	200603011200	
1250721	Èþ¿¼Ä®¿Î±§ÉÛ¡ö	4433	14234	200606201200	
1250820	²»°Ò»ÒÉÜÂ¼²»°Ò»ÒÉÜ¡ö	4444	14216	200603011200	
1250920	¾åÀîÃæÀîÄ®ÃæÀî¡ö	4449	14204	200603011200	
